## Virus	Name	Coverage
149882781	Microbacterium phage Min1	2.16845597523344e-11
561133064	Staphylococcus phage S25-4 DNA	1.93169153213561e-11
428782446	Enterobacteria phage vB_EcoS_Rogue1	1.72021584150578e-11
682123018	Escherichia phage bV_EcoS_AHS24	1.53138822777435e-11
479336577	Mycobacterium phage vB_MapS_FF47	1.36283741499462e-11
219681259	Erwinia phage phiEa21-4	1.21243469345108e-11
66395293	Staphylococcus phage 69	1.07826969384199e-11
229604969	Lactococcus phage P087	9.58628522007067e-12
460042095	Bacillus phage Curly	8.51974029966988e-12
167832345	Halomonas phage phiHAP-1	7.56928019790206e-12
238695587	Xanthomonas phage phiL7	6.72255195682582e-12
194100514	Mycobacterium phage Nigel	5.96848696870498e-12
327198122	Pseudomonas phage KPP10	5.29717059468032e-12
428782085	Vibrio phage vB_VpaS_MAR10	4.69972469720412e-12
472343459	Prochlorococcus phage P-GSP1	4.16820183924486e-12
77020112	Flavobacterium phage 11b	3.69549002056964e-12
472339117	Prochlorococcus phage P-SSP10	3.27522692797187e-12
388570360	Escherichia phage bV_EcoS_AKFV33	2.90172277308919e-12
460042888	Vibrio phage VvAW1	2.56989087932355e-12
28876381	Streptococcus prophage 315.5	2.27518525913057e-12
543171632	Propionibacterium phage PHL111M01	2.01354449531663e-12
561133277	Staphylococcus phage S25-3 DNA	1.78134130563398e-12
151266287	Actinomyces phage Av-1	1.57533722950425e-12
371671060	Bacillus phage W.Ph.	1.39264192968098e-12
389060373	Clostridium phage phiCP7R	1.2306766505884e-12
330858525	Shigella phage Shfl2	1.08714141940613e-12
90592637	Clostridium phage phi CD119	9.59985616126746e-13
530546329	Mycobacterium phage Sneeze	8.47381575179162e-13
294661411	Klebsiella phage KP34	7.47700914131889e-13
713322875	Dickeya phage RC-2014	6.59493314785075e-13
38639923	Aeromonas phage Aeh1	5.81467508916862e-13
213163898	Stenotrophomonas phage S1	5.12474245331226e-13
408905831	Streptomyces phage phiHau3	4.51491036900223e-13
472341879	Sulfitobacter phage pCB2047-A	3.97608506221091e-13
89888094	Enterobacteria phage ID18	3.50018166515975e-13
219563197	Lactobacillus phage Lv-1	3.08001490668952e-13
165970234	Salmonella phage BPS15Q2	2.70920135985339e-13
326536103	Enterobacteria phage 285P	2.38207205520352e-13
414090084	Stenotrophomonas phage IME15	2.09359438793326e-13
190151415	Streptococcus phage PH15	1.83930235502323e-13
356870600	Escherichia phage HK639	1.61523425593475e-13
20330558	Pseudomonas phage phi-6 segment S	1.41787707820842e-13
525971974	Salmonella phage FSL SP-031	1.24411686847584e-13
514360972	Mycobacterium phage Leo	1.0911944607097e-13
50058548	Mycoplasma phage phiMFV1	9.56665997775999e-14
345461107	Salmonella phage 7-11	8.38367740195423e-14
312281379	Prochlorococcus phage P-SSM2	7.3438470808772e-14
52221121	Vibrio phage KSF-1phi	6.4302274912513e-14
